Date,Open,High,Low,Close,Adj Close,Volume
2018-05-16,108.349998,110.500000,107.860001,110.050003,104.229607,736700
2018-05-17,109.500000,110.660004,108.510002,109.669998,103.869698,729200
2018-05-18,109.730003,111.580002,109.730003,111.290001,105.404022,760200
2018-05-21,111.959999,114.339996,111.959999,112.629997,106.673134,921900
2018-05-22,112.870003,113.709999,111.629997,111.730003,105.820755,580200
2018-05-23,111.720001,113.480003,111.720001,112.019997,106.095398,673100
2018-05-24,111.959999,113.790001,111.930000,113.440002,107.440300,755700
2018-05-25,113.129997,113.730003,111.980003,112.419998,106.898293,676100
2018-05-29,111.849998,112.320000,109.680000,109.779999,104.387970,970700
2018-05-30,110.019997,111.000000,109.419998,110.820000,105.376892,955600
2018-05-31,111.199997,111.480003,108.949997,109.010002,103.655792,598900
2018-06-01,109.889999,109.889999,107.779999,108.599998,103.265930,729500
2018-06-04,108.599998,111.070000,108.449997,110.889999,105.443443,890700
2018-06-05,111.089996,112.209999,110.410004,112.070000,106.565491,743000
2018-06-06,112.040001,112.660004,111.169998,111.470001,105.994965,801300
2018-06-07,112.029999,113.209999,111.529999,112.150002,106.641571,474700
2018-06-08,111.830002,112.940002,111.540001,112.599998,107.069473,566900
2018-06-11,112.709999,112.709999,109.230003,110.669998,105.234268,816100
2018-06-12,111.199997,112.919998,110.199997,110.540001,105.110657,826500
2018-06-13,110.180000,110.449997,107.269997,107.320000,102.048798,933000
2018-06-14,107.339996,107.989998,106.129997,107.629997,102.343575,815500
2018-06-15,107.160004,108.599998,106.989998,108.139999,102.828537,937000
2018-06-18,107.699997,109.279999,107.339996,108.940002,103.589226,690800
2018-06-19,108.230003,109.650002,107.730003,108.940002,103.589226,777400
2018-06-20,110.129997,114.080002,109.980003,113.970001,108.372185,1218500
2018-06-21,113.470001,115.989998,111.680000,112.510002,106.983879,710200
2018-06-22,112.860001,113.180000,108.510002,109.489998,104.112213,942400
2018-06-25,109.430000,111.930000,108.730003,110.849998,105.405418,736600
2018-06-26,110.809998,111.699997,110.139999,111.400002,105.928421,782100
2018-06-27,111.870003,112.190002,110.000000,110.260002,104.844398,571100
